GeneID,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
100134713,0.10428334855494856,-0.6042584913561092,3.479679239311472,-0.17365350361307283,0.8621377809557289,
100134868,0.30006579831367475,-0.60425700754847,2.32599991293386,-0.25978376189459995,0.7950305771662193,
100134869,1.2611926593508387,0.16988535742034036,1.0250091148287286,0.16574033826882306,0.868361299707969,
100134938,1.0874109973118837,-0.29846196713983314,1.0598162057503602,-0.2816167232775226,0.7782374156893596,
100137047,2.0821954336806487,0.6729305271286515,0.7743948129692186,0.8689760259995437,0.38486024382714856,
100137049,0.0,,,,,
10014,66.75592979327708,0.5361839288533438,0.26273738396135093,2.0407599435191806,0.04127469387217325,0.5664018025683728
100141515,0.0,,,,,
100144595,0.0,,,,,
100144597,0.0,,,,,
100144602,0.10648166351982842,-0.6042584913561092,3.479679239311472,-0.17365350361307283,0.8621377809557289,
100144603,0.0,,,,,
100144604,0.0,,,,,
100144748,1.4864555796633394,-0.2024880149396985,0.9285816318808878,-0.21806161998870152,0.827381100613514,
10015,179.6182325466563,-0.002283136039310818,0.12036875887162257,-0.01896784564959967,0.9848667562475759,0.9983157911085776
100151683,1.0395060156420475,0.010130467164211438,1.3793428944918955,0.007344415376818372,0.994140057044075,
100151684,7.17922370278926,-0.8346006243987261,1.3915357861300486,-0.5997694293725673,0.5486599097398999,0.9976725059418146
100158262,0.21037009221748865,1.1269683602195673,3.064565613085812,0.36774163209538396,0.7130658945279509,
10016,47.06211142088647,-0.19099933453344717,0.19665395482825704,-0.9712458348485887,0.33142587436959536,0.9976725059418146
100169760,0.0,,,,,
100169851,0.0,,,,,
100169890,0.4029055087834485,-0.027179874139636337,1.906841305003484,-0.014253873181956627,0.9886274397571209,
100169989,0.0,,,,,
10017,0.0,,,,,
100170228,0.0,,,,,
100170229,0.5883502873032888,0.9246982542061565,1.7386650457935973,0.5318438168658798,0.5948341723601189,
100170765,0.0,,,,,
100170841,6.296559839466271,0.21157137401196774,0.4646077469407722,0.45537633714691084,0.6488385159010535,0.9976725059418146
10018,9.479554840357013,0.2110703026985206,0.38106363335764615,0.5538977856236971,0.5796488006728446,0.9976725059418146
100188893,27.65494037075718,-0.433739093285421,0.3309780416556093,-1.310476946191908,0.19003453818414062,0.9949015784083631
100188947,2.177537915400428,0.5116115728279036,0.8293396756685015,0.6168902656387583,0.5373071079313201,
100188949,0.0,,,,,
100188953,0.20123726955289972,-0.02718237285729715,3.058133033329152,-0.008888551466221145,0.9929080554020963,
100188954,1.0719908242159046,0.21192784830831107,1.0885363923665405,0.1946906413000743,0.8456351388799214,
100189589,0.0,,,,,
10019,65.13403379915383,-0.4342994461799736,0.23904116770877704,-1.8168395441787628,0.06924168586138317,0.7280532462704903
100190938,8.34480254384541,-0.0014916746031746805,0.39862653304527856,-0.00374203541289422,0.9970142946861292,0.9996691093554184
100190939,5.436014387291562,0.23468341756070146,0.48248832127002184,0.48640227589956986,0.6266819772495139,0.9976725059418146
100190940,0.10077938841942882,0.5498906164620753,3.4796847625046103,0.1580288600816456,0.8744340573905822,
100190949,0.0,,,,,
100190986,114.89696053753642,-0.18612286397408617,0.3130759746512933,-0.5944974352675623,0.5521794571801789,0.9976725059418146
100191040,0.0,,,,,
100192204,2.647761272811902,-0.3665990410105842,0.7272331208992833,-0.5041011341139888,0.6141903100142238,
100192378,0.0,,,,,
100192379,0.0,,,,,
100192386,0.0,,,,,
100192420,0.0,,,,,
100192426,0.0973262389350317,0.5498906164620753,3.4796847625046103,0.1580288600816456,0.8744340573905822,
1002,0.6808914656326738,2.0867862287828167,1.5859100450028067,1.3158288740009358,0.18823148568158077,
10020,78.303132550095,0.014905984284841316,0.1586115594351335,0.0939779189986297,0.9251266971806414,0.9976725059418146
10021,0.0,,,,,
100216001,12.380525739661461,0.7560816047409485,0.40859637874606924,1.8504363818917526,0.06425067936202662,0.7044316088640313
100216479,0.3911272887375242,-0.027179884022071187,1.915604442500379,-0.014188672472796173,0.9886794571359212,
100216545,17.25043238329345,0.47850404469880364,0.28849498796196116,1.658621690723777,0.09719204814229492,0.8148534429933444
